Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_December,Month_February,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,VisitorType_Other,VisitorType_Returning_Visitor
1.206,-0.659,-0.422,-0.241,1.996,-0.632,-0.726,-0.955,-0.086,-0.302,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1
1.206,1.948,-0.422,-0.241,-0.268,-0.632,0.675,-0.403,-0.086,-0.302,1,2,6,2,1,1,0,0,0,0,0,0,0,0,1,0,1
-0.789,-0.659,-0.422,-0.241,-0.342,0.283,0.169,-0.18,-0.086,-0.302,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.124,-0.484,-0.422,-0.241,0.771,-0.549,-0.726,-1.006,-0.086,-0.302,2,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1
0.873,-0.659,-0.422,-0.241,-0.528,1.884,-0.726,-1.01,-0.086,-0.302,8,13,9,20,0,1,1,0,0,0,0,0,0,0,0,1,0
-0.789,-0.659,-0.422,-0.241,0.4,-0.632,0.462,-0.45,-0.086,-0.302,3,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.586,-0.632,-0.36,-0.161,-0.086,3.811,4,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.602,1.884,-0.726,-0.446,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.457,-0.267,-0.422,-0.241,-0.862,1.884,-0.726,-0.128,-0.086,-0.302,2,7,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.789,-0.659,-0.422,-0.241,0.326,-0.632,-0.726,-0.217,-0.086,-0.302,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.029,1.072,-0.726,-0.642,-0.086,-0.302,2,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.491,0.148,1.287,0.225,-0.086,-0.302,2,2,2,4,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,1.884,-0.726,-0.73,-0.086,2.783,2,2,9,13,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.103,0.769,-0.223,-0.187,-0.086,-0.302,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,1.884,-0.726,0.718,-0.086,0.726,2,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.639,-0.632,-0.726,-0.538,1.886,-0.302,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-1.01,0.315,-0.726,2.178,-0.086,-0.302,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2.535,2.13,0.332,-0.241,1.662,-0.632,-0.338,-0.49,-0.086,2.783,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.734,-0.632,-0.726,-1.095,-0.086,-0.302,2,2,1,10,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.862,1.884,-0.726,-0.598,-0.086,-0.302,2,6,9,20,0,1,0,0,0,0,0,0,1,0,0,0,0
1.87,-0.659,0.332,1.276,2.275,-0.632,-0.311,-0.36,-0.086,-0.302,3,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.713,1.884,-0.726,-0.379,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.124,0.486,0.332,0.494,-0.305,1.884,-0.726,-0.359,-0.086,-0.302,1,1,6,3,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.457,0.649,-0.422,-0.241,-0.565,-0.632,-0.726,-0.974,-0.086,-0.302,2,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,0.178,-0.632,-0.726,-0.516,-0.086,-0.302,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.455,1.84,1.829,2.275,-0.632,-0.321,-0.341,-0.086,-0.302,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.405,2.15,2.178,-0.086,2.783,3,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.936,-0.168,-0.726,0.718,-0.086,-0.302,3,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1.538,-0.659,4.855,3.475,-0.342,-0.632,1.479,0.083,-0.086,-0.302,2,2,1,4,0,1,0,0,1,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.75,0.552,-0.726,0.499,-0.086,3.811,2,4,9,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,3,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2.203,-0.659,-0.422,-0.241,-0.862,-0.632,-0.726,-1.098,-0.086,-0.302,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0.873,0.311,-0.422,-0.241,2.275,-0.632,-0.515,-0.798,-0.086,-0.302,2,2,3,3,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.565,-0.632,-0.726,-1.104,-0.086,-0.302,2,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.936,1.884,-0.726,0.718,-0.086,-0.302,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.444,-0.726,1.376,-0.086,-0.302,2,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.365,2.15,2.178,-0.086,3.811,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,1.617,1.287,1.705,-0.086,-0.302,2,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1
0.208,-0.659,-0.422,-0.241,0.14,-0.632,-0.6,-0.485,-0.086,-0.302,3,2,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,1.031,-0.632,-0.067,-0.58,-0.086,-0.302,3,2,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.124,-0.232,0.332,0.142,-0.268,-0.632,-0.726,-0.913,-0.086,-0.302,2,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.457,-0.286,-0.422,-0.241,0.475,1.884,-0.726,-0.718,-0.086,-0.302,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1.87,-0.659,1.086,0.955,-0.082,-0.545,-0.139,-0.459,22.652,-0.302,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,1.514,-0.426,-0.647,-1.049,-0.086,-0.302,2,2,7,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,1.84,0.027,2.275,-0.632,0.079,-0.399,-0.086,-0.302,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.124,2.13,-0.422,-0.241,-0.862,1.884,2.15,1.705,-0.086,2.783,3,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,1.328,-0.632,-0.726,-0.36,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.789,-0.659,11.641,-0.241,-0.899,-0.632,-0.47,-0.752,-0.086,-0.302,2,2,1,8,0,0,0,0,0,0,1,0,0,0,0,0,1
2.535,-0.659,-0.422,-0.241,1.143,-0.632,0.054,-0.474,-0.086,-0.302,3,2,2,11,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,1.031,1.503,2.15,1.165,-0.086,-0.302,3,2,6,3,0,0,0,0,1,0,0,0,0,0,0,0,1
0.541,-0.659,-0.422,-0.241,2.275,-0.632,-0.014,-0.326,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
0.208,0.513,-0.422,-0.241,-0.936,1.884,-0.726,0.323,-0.086,-0.302,1,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,0.726,1,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.231,-0.632,-0.026,-0.844,-0.086,2.783,4,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.437,-0.632,2.052,1.001,-0.086,-0.302,3,2,1,13,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.457,0.67,-0.422,-0.241,-0.676,-0.632,-0.726,0.18,-0.086,-0.302,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1
0.208,2.13,0.332,-0.122,-0.008,-0.632,-0.238,-0.992,-0.086,-0.302,2,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1.87,1.621,-0.422,-0.241,-0.787,1.884,-0.726,-0.598,-0.086,-0.302,1,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1
0.873,2.13,-0.422,-0.241,-0.305,1.884,-0.726,-0.835,-0.086,-0.302,1,1,2,8,1,1,0,0,0,0,0,0,1,0,0,0,0
1.206,2.13,-0.422,-0.241,-0.305,-0.562,-0.726,-0.527,-0.086,-0.302,1,2,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0
2.535,-0.659,-0.422,-0.241,1.885,-0.632,0.57,0.121,-0.086,-0.302,4,2,3,13,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.457,0.738,-0.422,-0.241,-0.713,1.884,-0.726,-0.467,-0.086,-0.302,2,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.873,2.13,-0.422,-0.241,-0.156,-0.632,-0.726,-0.467,-0.086,-0.302,2,4,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
1.206,0.559,-0.422,-0.241,0.623,-0.632,-0.155,-0.604,-0.086,-0.302,1,1,4,8,0,0,0,0,0,0,0,0,1,0,0,0,1
1.206,-0.659,0.332,0.424,-0.713,-0.632,0.425,-0.692,-0.086,-0.302,3,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.124,0.321,-0.422,-0.241,-0.565,-0.632,-0.726,-0.73,-0.086,-0.302,2,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.124,-0.484,-0.422,-0.241,0.326,-0.632,-0.726,-0.165,-0.086,-0.302,2,2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.305,-0.632,0.079,-0.368,-0.086,-0.302,2,5,6,3,0,0,0,0,0,0,0,1,0,0,0,0,1
0.873,-0.659,0.332,-0.075,1.254,-0.632,-0.726,-0.898,-0.086,-0.302,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.457,0.651,-0.422,-0.241,-0.639,-0.047,-0.726,-0.538,-0.086,-0.302,1,1,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0
2.535,-0.659,-0.422,-0.241,1.736,-0.632,0.533,-0.028,-0.086,-0.302,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.789,-0.659,-0.422,-0.241,1.031,-0.632,-0.161,0.229,-0.086,-0.302,3,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.639,1.676,0.513,0.87,-0.086,-0.302,2,2,4,14,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,1.154,-0.726,-1.01,-0.086,4.839,1,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.659,-0.422,-0.241,-0.231,-0.574,-0.726,-0.897,-0.086,-0.302,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.124,0.583,-0.422,-0.241,-0.379,-0.632,-0.592,-0.105,-0.086,-0.302,2,4,9,10,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.124,2.13,-0.422,-0.241,-0.787,-0.632,2.15,0.916,-0.086,-0.302,3,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.562,-0.422,-0.241,0.289,-0.632,-0.726,-0.829,-0.086,-0.302,2,5,7,10,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.457,-0.659,-0.422,-0.241,1.18,-0.632,-0.462,-0.646,-0.086,-0.302,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.862,1.252,2.15,2.178,-0.086,3.811,2,2,2,13,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,-0.493,-0.726,2.178,-0.086,-0.302,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.541,0.956,-0.422,-0.241,2.275,-0.632,-0.514,-1.021,-0.086,-0.302,2,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.825,1.884,-0.726,-0.128,-0.086,-0.302,1,1,2,8,1,1,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.973,1.884,2.15,2.178,-0.086,-0.302,3,2,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0
0.208,-0.659,-0.422,-0.241,-0.491,-0.428,-0.726,-0.159,-0.086,-0.302,5,11,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.936,1.884,-0.726,0.718,-0.086,-0.302,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,-0.395,-0.726,0.718,-0.086,0.726,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.873,0.862,-0.422,-0.241,0.215,-0.562,1.252,0.316,6.978,-0.302,3,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1
0.873,-0.659,-0.422,-0.241,1.068,-0.632,-0.442,-0.542,-0.086,-0.302,2,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,-0.632,2.15,0.718,-0.086,-0.302,3,2,2,13,0,0,0,0,0,0,0,0,1,0,0,0,1
2.535,2.13,1.086,0.315,0.734,1.103,-0.726,-0.444,-0.086,-0.302,2,5,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
-0.457,-0.552,-0.422,-0.241,-0.825,1.884,1.287,0.718,-0.086,-0.302,2,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.124,-0.659,0.332,0.31,1.699,-0.632,0.217,-0.176,-0.086,-0.302,2,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.457,-0.504,0.332,0.131,0.623,-0.632,-0.543,-0.78,-0.086,-0.302,2,2,2,11,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.124,2.13,-0.422,-0.241,-0.862,1.884,-0.726,-0.692,-0.086,-0.302,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0
0.541,0.001,-0.422,-0.241,-0.973,-0.395,-0.726,0.323,-0.086,-0.302,1,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.457,-0.368,-0.422,-0.241,-0.342,-0.632,-0.726,-1.068,-0.086,-0.302,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
0.541,2.13,1.84,4.255,0.029,-0.632,-0.726,-0.818,-0.086,-0.302,2,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1.206,2.13,-0.422,-0.241,-0.491,-0.162,0.169,0.279,-0.086,-0.302,2,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.825,-0.632,2.15,2.178,-0.086,-0.302,1,1,9,3,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.789,-0.659,-0.422,-0.241,-0.305,1.884,0.079,-0.467,14.775,-0.302,2,2,1,5,1,1,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,0.475,-0.632,1.042,0.357,-0.086,-0.302,1,1,1,13,1,1,0,0,0,0,0,0,1,0,0,0,1
1.206,-0.659,-0.422,-0.241,-0.713,1.884,1.575,-0.128,-0.086,-0.302,2,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.862,1.884,0.169,2.178,-0.086,1.754,2,2,5,4,0,0,0,0,0,0,0,1,0,0,0,0,1
2.535,-0.659,6.363,1.214,2.275,-0.632,1.389,0.727,-0.086,-0.302,3,2,2,11,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,1.365,-0.632,0.128,0.571,-0.086,3.811,2,5,2,6,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.639,1.884,-0.726,-0.538,2.213,-0.302,2,2,6,2,1,1,0,0,0,0,0,1,0,0,0,0,0
2.535,-0.659,0.332,0.389,2.275,-0.632,-0.513,-0.773,-0.086,-0.302,2,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1
1.206,-0.135,0.332,-0.241,2.275,-0.632,-0.726,-0.467,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,0.187,2.15,1.113,-0.086,-0.302,2,2,1,13,0,0,0,0,0,0,1,0,0,0,0,0,1
1.87,2.13,-0.422,-0.241,-0.825,0.317,-0.726,-0.203,-0.086,-0.302,1,1,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.639,-0.632,-0.726,-0.953,-0.086,-0.302,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,-0.286,-0.726,2.178,-0.086,-0.302,1,1,6,3,0,0,0,1,0,0,0,0,0,0,0,0,1
1.538,2.13,-0.422,-0.241,1.365,-0.632,-0.259,-0.77,-0.086,-0.302,2,2,8,2,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.528,-0.478,-0.726,0.08,-0.086,-0.302,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.453,-0.632,-0.726,0.95,-0.086,-0.302,2,2,2,4,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.124,0.043,1.84,0.166,-0.936,-0.158,2.15,1.0,-0.086,-0.302,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.457,-0.567,1.086,0.369,1.402,-0.632,-0.485,-0.821,-0.086,-0.302,2,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.862,1.361,-0.726,-0.598,-0.086,-0.302,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,1.18,-0.422,-0.241,-0.862,1.884,-0.726,-0.88,-0.086,-0.302,5,11,8,14,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.531,2.15,1.376,-0.086,-0.302,3,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.491,-0.632,-0.342,0.436,-0.086,-0.302,1,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.697,-0.632,0.096,-0.574,-0.086,-0.302,1,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1
1.206,2.13,-0.422,-0.241,0.957,-0.632,-0.726,-1.045,-0.086,-0.302,2,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.457,0.379,-0.422,-0.241,0.883,-0.632,-0.106,-0.635,-0.086,-0.302,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.565,-0.632,-0.726,-1.256,-0.086,-0.302,2,2,8,4,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,1.884,2.15,0.499,-0.086,-0.302,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
0.208,1.262,-0.422,-0.241,0.103,-0.632,-0.223,-0.763,-0.086,-0.302,1,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,1.884,2.15,2.178,-0.086,-0.302,3,2,1,13,0,0,0,0,0,1,0,0,0,0,0,0,1
2.203,-0.659,-0.422,-0.241,-0.305,-0.632,1.442,0.779,-0.086,-0.302,3,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0.873,0.04,-0.422,-0.241,2.275,-0.632,-0.591,-0.711,-0.086,-0.302,2,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,0.332,-0.241,0.697,-0.632,0.26,-0.515,-0.086,-0.302,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.124,0.622,0.332,-0.241,-0.713,1.884,2.15,1.094,-0.086,-0.302,2,6,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1
1.87,2.13,-0.422,-0.241,0.103,-0.632,-0.302,-0.841,-0.086,-0.302,2,10,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0
0.873,-0.271,-0.422,-0.241,0.994,-0.632,-0.043,-0.493,-0.086,0.726,2,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.31,-0.422,-0.241,-0.528,-0.632,-0.726,0.192,-0.086,2.783,2,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.215,1.884,0.25,-0.291,-0.086,-0.302,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.124,-0.373,-0.422,-0.241,0.103,-0.632,0.313,-0.127,-0.086,-0.302,2,2,6,1,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.457,-0.484,0.332,0.4,2.275,-0.632,1.036,0.303,-0.086,1.754,3,2,8,13,0,0,0,0,0,0,0,1,0,0,0,0,1
1.206,2.13,1.086,1.334,2.275,-0.632,0.096,-0.057,-0.086,-0.302,2,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1
-0.124,2.13,-0.422,-0.241,0.178,1.884,-0.726,-1.037,-0.086,-0.302,2,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,1.086,1.104,0.103,-0.632,-0.252,-0.633,-0.086,-0.302,2,2,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1
0.208,2.13,-0.422,-0.241,0.066,-0.632,-0.726,-0.908,-0.086,-0.302,2,2,1,20,0,0,1,0,0,0,0,0,0,0,0,0,1
1.538,-0.659,0.332,-0.057,-0.416,-0.632,-0.726,-0.688,-0.086,-0.302,3,2,1,10,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.059,-0.726,1.376,-0.086,-0.302,1,8,4,11,0,0,0,0,0,0,1,0,0,0,0,0,1
0.541,1.883,-0.422,-0.241,0.029,-0.09,-0.252,-0.211,-0.086,-0.302,2,2,2,4,0,1,0,0,0,0,0,0,1,0,0,0,1
0.873,1.257,-0.422,-0.241,2.275,-0.632,-0.726,-1.088,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
0.208,2.13,-0.422,-0.241,-0.787,-0.632,-0.726,-0.964,-0.086,-0.302,3,2,1,18,0,0,0,0,0,0,0,1,0,0,0,0,1
0.208,2.115,1.086,-0.014,-0.973,1.884,-0.726,0.436,-0.086,1.754,2,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.103,-0.372,-0.223,-0.722,-0.086,-0.302,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.178,-0.726,0.06,-0.086,-0.302,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,-0.632,2.15,2.178,-0.086,2.783,3,2,8,13,0,0,0,0,0,0,0,1,0,0,0,0,1
1.206,-0.659,0.332,0.169,0.215,-0.632,0.147,-0.295,-0.086,-0.302,1,1,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,0.739,-0.726,1.376,-0.086,-0.302,2,10,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1
1.206,1.751,-0.422,-0.241,-0.899,1.884,-0.726,-0.379,-0.086,-0.302,1,1,2,5,0,1,0,0,0,0,0,0,1,0,0,0,0
1.206,-0.659,-0.422,-0.241,0.103,-0.632,0.145,-0.48,-0.086,-0.302,2,2,1,13,0,1,0,0,0,0,0,0,1,0,0,0,1
0.541,1.17,1.84,0.381,1.774,-0.632,-0.527,-0.834,-0.086,-0.302,3,2,3,3,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.825,1.884,-0.726,-0.88,-0.086,-0.302,2,10,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.124,0.981,-0.422,-0.241,-0.453,-0.632,-0.726,0.204,-0.086,-0.302,2,4,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,0.932,-0.422,-0.241,1.105,-0.632,-0.089,-0.319,-0.086,-0.302,2,2,9,13,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.31,0.332,-0.194,2.275,-0.632,0.315,-0.481,-0.086,-0.302,3,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.457,0.563,-0.422,-0.241,-0.75,-0.37,-0.726,-1.098,-0.086,-0.302,1,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,1
1.538,-0.659,3.348,1.726,2.275,-0.632,-0.576,-0.77,-0.086,-0.302,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,0.332,-0.241,0.549,-0.632,1.287,-0.173,-0.086,-0.302,1,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1.87,-0.659,0.332,-0.241,2.275,-0.632,-0.01,-0.047,-0.086,-0.302,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2.203,2.13,1.086,0.557,1.922,-0.632,-0.633,-0.784,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
